"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"11",187580853,"September",13,2018,22:23:00,"QUEENS",105,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1057098,179506.078125,40.659087974,-73.737439308,"POINT (-73.73743930799998 40.659087974000045)",11422
"12",185760777,"July",29,2018,01:02:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1002928.5,221436.34375,40.7744564280001,-73.932562999,"POINT (-73.93256299899997 40.774456428000065)",11102
"13",191681603,"December",28,2018,23:54:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1012045.9375,175855.34375,40.649323543,-73.8998328279999,"POINT (-73.89983282799994 40.64932354300004)",11236
"14",190467154,"November",27,2018,07:00:00,"BRONX",42,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1015518.5625,241578.828125,40.8297064240001,-73.8870130019999,"POINT (-73.88701300199995 40.82970642400005)",10459
"15",175246075,"February",27,2018,14:28:00,"BROOKLYN",70,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",996179.0625,175577.40625,40.648596249,-73.957012987,"POINT (-73.957012987 40.648596249000036)",11226
"16",173914520,"January",22,2018,22:50:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1005207,233367,40.8071977540001,-73.9242992869999,"POINT (-73.92429928699994 40.80719775400007)",10454
"17",186787755,"August",23,2018,19:30:00,"BROOKLYN",71,0,NA,FALSE,"25-44","M","BLACK","<18","M","BLACK",997109.125,181919.640625,40.666002991,-73.953649253,"POINT (-73.95364925299998 40.66600299100003)",11225
"18",174244426,"January",31,2018,11:50:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005040.625,234533.171875,40.810398966,-73.9248966659999,"POINT (-73.92489666599994 40.81039896600004)",10454
"19",182488623,"May",8,2018,20:06:00,"BRONX",44,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1009450.3125,247077.046875,40.844816834,-73.9089198519999,"POINT (-73.90891985199994 40.84481683400003)",10457
"20",183609561,"June",7,2018,17:14:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"<18","F","BLACK",1004689,243518,40.8350605910001,-73.926139521,"POINT (-73.92613952099998 40.83506059100006)",10452
"21",189350926,"October",29,2018,22:50:00,"BROOKLYN",61,0,NA,FALSE,"<18","M","WHITE","18-24","F","WHITE",1001872,153368,40.58762655,-73.936555466,"POINT (-73.93655546599996 40.58762655000004)",11235
"22",184102924,"June",18,2018,16:05:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1005595.9375,243542.859375,40.8351266780001,-73.922861976,"POINT (-73.92286197599998 40.83512667800005)",10452
"23",185296320,"July",17,2018,18:20:00,"BROOKLYN",73,1,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK",1005571,181640,40.665219107,-73.92314835,"POINT (-73.92314834999996 40.66521910700004)",11212
"24",191398917,"December",20,2018,18:16:00,"BRONX",43,0,NA,TRUE,"18-24","M","BLACK","18-24","M","BLACK",1025108.125,243207.640625,40.8341378860001,-73.8523514079999,"POINT (-73.85235140799995 40.834137886000065)",10462
"25",188483686,"October",6,2018,12:30:00,"BRONX",46,0,NA,FALSE,"18-24","M","UNKNOWN","45-64","M","BLACK",1007476.5,247738.40625,40.8466374820001,-73.9160515149999,"POINT (-73.91605151499994 40.84663748200006)",10452
"26",189136471,"October",23,2018,10:15:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"<18","M","BLACK",1009944.5625,244103.40625,40.8366536350001,-73.907144875,"POINT (-73.90714487499997 40.83665363500007)",10470
"27",184058011,"June",16,2018,00:55:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1010838,181519.234375,40.664873383,-73.904163556,"POINT (-73.90416355599996 40.66487338300004)",11212
"28",177204829,"March",31,2018,04:35:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1016115.6875,186966.21875,40.6798067020001,-73.885114115,"POINT (-73.88511411499996 40.67980670200007)",11208
"29",189580005,"November",4,2018,03:30:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1004695.5,253010.875,40.8611157140001,-73.926087087,"POINT (-73.92608708699998 40.86111571400005)",10040
"30",182930731,"May",20,2018,02:03:00,"MANHATTAN",30,0,"RESTAURANT/DINER",TRUE,"25-44","M","BLACK","25-44","M","BLACK",998948.8125,240294.859375,40.826225413,-73.946890319,"POINT (-73.94689031899998 40.82622541300003)",10031
"31",174404830,"February",2,2018,18:30:00,"QUEENS",107,0,NA,TRUE,"18-24","F","BLACK","18-24","M","WHITE HISPANIC",1038460.375,198495.265625,40.71134255,-73.8044608609999,"POINT (-73.80446086099994 40.71134255000004)",11432
"32",186368661,"August",13,2018,18:20:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",994639,186032,40.67729374,-73.962546763,"POINT (-73.96254676299998 40.67729374000004)",11238
"33",186046948,"August",3,2018,04:58:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",999439.3125,178174.359375,40.6557193290001,-73.945258263,"POINT (-73.94525826299997 40.65571932900008)",11203
"34",183102945,"May",24,2018,23:54:00,"BRONX",46,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1011329.875,249447.125,40.851316432,-73.902116974,"POINT (-73.90211697399997 40.85131643200003)",10457
"35",185246019,"July",16,2018,04:22:00,"BRONX",44,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK HISPANIC","25-44","F","BLACK HISPANIC",1005346.3125,246531.03125,40.8433289390001,-73.923754667,"POINT (-73.92375466699997 40.84332893900006)",10452
"36",184058458,"June",17,2018,20:36:00,"BROOKLYN",71,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1001271.5,180869.859375,40.663114551,-73.938648148,"POINT (-73.93864814799997 40.663114551000035)",11203
"37",173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","45-64","F","WHITE HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470
"38",187132144,"September",2,2018,15:46:00,"BROOKLYN",79,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",996968.75,187772.46875,40.6820678920001,-73.954144206,"POINT (-73.95414420599997 40.68206789200008)",11216
"39",187867630,"September",20,2018,22:17:00,"MANHATTAN",28,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",997098.8125,232701.296875,40.805386094,-73.9535894479999,"POINT (-73.95358944799995 40.80538609400003)",10026
"40",185760778,"July",28,2018,04:32:00,"QUEENS",106,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1033563.125,185474.5,40.6756322780001,-73.822220848,"POINT (-73.82222084799997 40.67563227800008)",11420
"41",178203199,"April",14,2018,01:02:00,"BROOKLYN",73,0,NA,FALSE,"25-44","M","BLACK","45-64","F","BLACK",1009059.5625,180294.46875,40.661516835,-73.910578532,"POINT (-73.91057853199999 40.66151683500004)",11212
"42",188862634,"October",16,2018,19:50:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"UNKNOWN","F","UNKNOWN","18-24","F","BLACK",1021869.1875,239328.625,40.823505498,-73.8640777699999,"POINT (-73.86407776999994 40.82350549800003)",10473
"43",188236926,"October",2,2018,00:32:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1013538.875,169616.28125,40.6321938510001,-73.894479796,"POINT (-73.89447979599998 40.63219385100007)",11236
"44",178651739,"April",26,2018,12:30:00,"BRONX",42,0,NA,TRUE,"<18","M","BLACK","18-24","M","BLACK",1014874.75,244467.25,40.8376365600001,-73.889326218,"POINT (-73.88932621799995 40.83763656000008)",10460
"45",190507405,"November",28,2018,20:32:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",990280.625,192761.9375,40.6957699210001,-73.9782536609999,"POINT (-73.97825366099994 40.69576992100008)",11205
"46",174535710,"February",8,2018,03:45:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1057671.375,181272.40625,40.663931398,-73.735353502,"POINT (-73.73535350199995 40.663931398000045)",11422
"47",188485160,"October",7,2018,22:27:00,"BROOKLYN",83,0,NA,TRUE,"25-44","M","WHITE HISPANIC","18-24","F","WHITE HISPANIC",1008399,195178,40.7023705560001,-73.912906108,"POINT (-73.91290610799996 40.70237055600006)",11385
"48",175070654,"February",22,2018,02:32:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014927,237541,40.818625813,-73.889169061,"POINT (-73.88916906099996 40.81862581300004)",10474
"49",189867544,"November",10,2018,01:47:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1000619.9375,236798.65625,40.8166263850001,-73.940860583,"POINT (-73.94086058299996 40.81662638500006)",10030
"50",187175522,"September",4,2018,02:14:00,"MANHATTAN",23,2,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK",1000866.375,226631.578125,40.7887200850001,-73.9399954209999,"POINT (-73.93999542099994 40.78872008500008)",10029
"51",183565220,"June",6,2018,00:13:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1006332.8125,249456.6875,40.8513565900001,-73.920179602,"POINT (-73.92017960199996 40.85135659000008)",10453
"52",188105137,"September",27,2018,19:35:00,"BRONX",47,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1024833.625,264042.09375,40.891323362,-73.853217217,"POINT (-73.85321721699995 40.89132336200004)",10466
"53",178480482,"April",22,2018,11:59:00,"BROOKLYN",75,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1015159.625,183234.3125,40.669566855,-73.8885781769999,"POINT (-73.88857817699994 40.66956685500003)",11207
"54",177934246,"April",7,2018,22:15:00,"MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",989963.1875,200170.53125,40.716104978,-73.979392128,"POINT (-73.97939212799997 40.71610497800003)",10002
"55",189869187,"November",9,2018,00:19:00,"BRONX",43,0,"PVT HOUSE",FALSE,"18-24","F","BLACK","25-44","M","BLACK",1022590.625,240675.90625,40.8272002960001,-73.8614634149999,"POINT (-73.86146341499995 40.82720029600006)",10472
"56",183308091,"May",30,2018,15:59:00,"MANHATTAN",32,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",999874.5,238251.0625,40.820614182,-73.9435502979999,"POINT (-73.94355029799993 40.82061418200004)",10030
"57",190755786,"December",4,2018,22:25:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1000011.8125,192879.671875,40.6960810960001,-73.9431605509999,"POINT (-73.94316055099995 40.69608109600006)",11237
"58",178565039,"April",24,2018,20:38:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","<18","M","BLACK",998173.125,227824.0625,40.7919977870001,-73.9497189689999,"POINT (-73.94971896899995 40.79199778700007)",10029
"59",185671671,"July",26,2018,18:34:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1008275,192849,40.6959783340001,-73.913361632,"POINT (-73.91336163199999 40.695978334000074)",11237
"60",178393484,"April",19,2018,19:11:00,"BROOKLYN",79,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",997731.25,186925.75,40.6797427130001,-73.9513967199999,"POINT (-73.95139671999993 40.67974271300005)",11216
"61",186876047,"August",25,2018,23:05:00,"BRONX",44,0,NA,FALSE,"25-44","F","BLACK","25-44","M","WHITE HISPANIC",1004966.4375,240042.53125,40.8255207810001,-73.925147657,"POINT (-73.92514765699997 40.82552078100008)",10451
"62",173617997,"January",14,2018,21:40:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1018291.0625,243086.75,40.833834983,-73.8769869779999,"POINT (-73.87698697799993 40.83383498300003)",10472
"63",184396810,"June",22,2018,18:32:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",999472.0625,168974.46875,40.630467551,-73.945160986,"POINT (-73.94516098599996 40.63046755100004)",11234
"64",185208849,"July",13,2018,13:45:00,"BROOKLYN",84,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",988004,191064,40.6911107340001,-73.986464627,"POINT (-73.98646462699998 40.69111073400006)",11207
"65",184630194,"June",30,2018,03:33:00,"BROOKLYN",83,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1008054.8125,188856.9375,40.685021641,-73.914169784,"POINT (-73.91416978399997 40.68502164100005)",11207
"66",184396803,"June",24,2018,23:02:00,"BROOKLYN",81,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1005319,190473,40.6894642950001,-73.92402909,"POINT (-73.92402908999998 40.68946429500005)",11221
"67",184779101,"July",5,2018,00:49:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1048450,181281,40.664026651,-73.768591777,"POINT (-73.76859177699998 40.66402665100003)",11434
"68",189580007,"November",2,2018,20:59:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1012927.625,238404.984375,40.821003923,-73.896388869,"POINT (-73.89638886899996 40.821003923000035)",10459
"69",184058457,"June",17,2018,03:41:00,"QUEENS",114,2,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1001898.625,221194.125,40.773793717,-73.936281982,"POINT (-73.93628198199997 40.773793717000046)",11102
"70",182362867,"May",4,2018,20:28:00,"BROOKLYN",84,0,NA,TRUE,"45-64","M","BLACK","25-44","M","BLACK",989661.875,189074.515625,40.685649197,-73.980487974,"POINT (-73.98048797399997 40.68564919700003)",11217
"71",184779098,"July",5,2018,01:30:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004905.1875,179376.1875,40.659007021,-73.925555253,"POINT (-73.92555525299997 40.659007021000036)",11212
"72",190183452,"November",19,2018,20:48:00,"BROOKLYN",70,0,NA,FALSE,"<18","M","BLACK","18-24","M","WHITE HISPANIC",991549,169019,40.6305998500001,-73.973705316,"POINT (-73.97370531599995 40.63059985000007)",11230
"73",188236927,"October",2,2018,02:16:00,"BRONX",46,0,"GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK",1011694,252606,40.859985473,-73.900787856,"POINT (-73.90078785599997 40.85998547300005)",10468
"74",184921284,"July",7,2018,23:45:00,"BRONX",44,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1007004.0625,241886.171875,40.8305760330001,-73.917778948,"POINT (-73.91777894799998 40.83057603300006)",10456
"75",174946402,"February",17,2018,17:53:00,"BROOKLYN",67,0,"SUPERMARKET",FALSE,"18-24","M","BLACK","45-64","M","BLACK HISPANIC",997583.8125,174585.15625,40.645870734,-73.9519526869999,"POINT (-73.95195268699996 40.64587073400003)",11226
"76",183308090,"May",30,2018,23:45:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","45-64","M","BLACK",1017183.625,179927.453125,40.660482969,-73.8812982059999,"POINT (-73.88129820599994 40.66048296900004)",11207
"77",191222186,"December",15,2018,21:37:00,"MANHATTAN",26,0,"RESTAURANT/DINER",FALSE,"<18","M","BLACK","18-24","M","WHITE HISPANIC",995512.625,236023.640625,40.8145071710001,-73.9593134409999,"POINT (-73.95931344099995 40.81450717100006)",10027
"78",191311564,"December",18,2018,00:49:00,"BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK",1008171.75,178079.765625,40.655440406,-73.913786393,"POINT (-73.91378639299995 40.655440406000025)",11212
"79",188810229,"October",15,2018,13:15:00,"BRONX",52,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK",1011394.1875,254706.484375,40.865751592,-73.9018632089999,"POINT (-73.90186320899994 40.86575159200004)",10468
"80",177205142,"March",31,2018,19:24:00,"BROOKLYN",63,0,"PVT HOUSE",FALSE,NA,NA,NA,"18-24","M","BLACK",1004792.375,165246.734375,40.620224965,-73.926004873,"POINT (-73.92600487299995 40.620224965000034)",11234
"81",186876043,"August",26,2018,02:58:00,"BRONX",48,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1014192.9375,251096.71875,40.8558348280001,-73.891760625,"POINT (-73.89176062499996 40.85583482800007)",10458
"82",186238946,"August",9,2018,23:41:00,"MANHATTAN",30,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",996889.3125,239161.421875,40.8231176360001,-73.954334031,"POINT (-73.95433403099997 40.82311763600006)",10031
"83",174011814,"January",24,2018,20:21:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1001204.625,191692.34375,40.6928199500001,-73.938861972,"POINT (-73.93886197199998 40.69281995000006)",11221
"84",188369913,"October",4,2018,02:00:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","WHITE","25-44","M","WHITE",951897,167552,40.6265171680001,-74.116552575,"POINT (-74.11655257499996 40.62651716800008)",10310
"85",177204824,"March",30,2018,11:06:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK",1010063.75,190677.578125,40.6900132480001,-73.9069193029999,"POINT (-73.90691930299994 40.69001324800007)",11207
"86",186876048,"August",26,2018,02:30:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1041404.5,193470.234375,40.6975315280001,-73.7938838859999,"POINT (-73.79388388599995 40.69753152800007)",11433
"87",182667789,"May",11,2018,21:40:00,"BRONX",40,0,NA,FALSE,"<18","F","BLACK","25-44","F","BLACK",1007562.3125,233890.828125,40.8086296180001,-73.9157894689999,"POINT (-73.91578946899995 40.808629618000055)",10454
"88",187954075,"September",23,2018,03:50:00,"BROOKLYN",83,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008282,194600,40.7007844,-73.91333014,"POINT (-73.91333013999997 40.70078440000003)",11237
"89",179645494,"May",2,2018,15:52:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1018182.0625,239890.71875,40.825063218,-73.877397037,"POINT (-73.877397037 40.825063218000025)",10472
"90",186047187,"August",3,2018,21:51:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996500,191755,40.692999689,-73.955827036,"POINT (-73.95582703599996 40.69299968900003)",11226
"91",187954068,"September",21,2018,18:17:00,"BRONX",40,0,NA,FALSE,"45-64","M","BLACK HISPANIC","45-64","M","ASIAN / PACIFIC ISLANDER",1010324.875,237183.078125,40.817658201,-73.905797374,"POINT (-73.90579737399997 40.817658201000036)",10455
"92",189483988,"November",1,2018,19:28:00,"MANHATTAN",34,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1006293.125,254896.1875,40.866286481,-73.920305172,"POINT (-73.92030517199998 40.86628648100003)",10034
"93",186876044,"August",26,2018,05:18:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1001955.1875,216397.015625,40.7606267840001,-73.936090403,"POINT (-73.93609040299998 40.76062678400007)",11106
"94",175531345,"March",4,2018,02:17:00,"QUEENS",114,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1008045,218242.03125,40.7656765830001,-73.9141012699999,"POINT (-73.91410126999995 40.76567658300007)",11103
"95",190467155,"November",27,2018,20:29:00,"BRONX",43,0,"COMMERCIAL BLDG",FALSE,"<18","M","WHITE HISPANIC","<18","F","BLACK",1018183,243066,40.8337784460001,-73.8773775889999,"POINT (-73.87737758899993 40.83377844600005)",10472
"96",188862635,"October",16,2018,23:00:00,"BROOKLYN",61,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000565.5,156826.109375,40.5971208670001,-73.941251017,"POINT (-73.94125101699996 40.59712086700006)",11229
"97",173961273,"January",24,2018,04:52:00,"MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",992251.75,226873.859375,40.789397079,-73.971104769,"POINT (-73.97110476899996 40.789397079000025)",10024
"98",190950370,"December",8,2018,03:47:00,"QUEENS",102,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1033908.9375,194043.140625,40.699149253,-73.820910996,"POINT (-73.82091099599995 40.69914925300003)",11418
"99",178740661,"April",29,2018,11:52:00,"BROOKLYN",70,0,NA,FALSE,"45-64","M","WHITE HISPANIC","25-44","M","BLACK",995923.6875,173232.140625,40.642159341,-73.957937333,"POINT (-73.95793733299998 40.642159341000024)",11226
"100",173875579,"January",19,2018,21:20:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996907,187049,40.6800822230001,-73.9543682039999,"POINT (-73.95436820399993 40.680082223000056)",11216
"101",188672732,"October",5,2018,02:10:00,"BROOKLYN",78,0,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","WHITE",988109.75,186069.484375,40.677401881,-73.986086155,"POINT (-73.98608615499995 40.67740188100004)",11215
"102",187954076,"September",21,2018,15:50:00,"BROOKLYN",73,0,NA,TRUE,"<18","M","BLACK","<18","M","BLACK",1008845.3125,182763.765625,40.668295103,-73.911341761,"POINT (-73.91134176099996 40.66829510300005)",11212
"103",183435825,"June",2,2018,03:36:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","<18","M","BLACK",1015116.3125,249717.5,40.852046106,-73.8884290669999,"POINT (-73.88842906699995 40.852046106000046)",10457
"104",187133719,"September",1,2018,03:16:00,"MANHATTAN",34,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1005600,253668.96875,40.8629198410001,-73.922815053,"POINT (-73.92281505299997 40.862919841000064)",10034
"105",185760779,"July",28,2018,04:13:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1014709.8125,184870.078125,40.674058222,-73.890192271,"POINT (-73.89019227099999 40.67405822200004)",11207
"106",188235488,"October",1,2018,15:41:00,"BROOKLYN",84,0,NA,FALSE,"25-44","M","BLACK","<18","M","BLACK",987649.1875,191484.046875,40.6922638090001,-73.987743859,"POINT (-73.98774385899998 40.69226380900005)",11201
"107",190990368,"December",10,2018,20:30:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005433.3125,246011.96875,40.841904056,-73.923441869,"POINT (-73.92344186899999 40.84190405600003)",10452
"108",173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","45-64","F","WHITE HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470
"109",190245037,"November",21,2018,01:25:00,"BRONX",44,0,NA,TRUE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1004544.25,237935.671875,40.8197390290001,-73.9266795,"POINT (-73.92667949999998 40.81973902900006)",10451
"110",186876045,"August",25,2018,08:15:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1015903.9375,243744.28125,40.835648593,-73.8856102399999,"POINT (-73.88561023999995 40.83564859300003)",10460
"111",184778678,"July",4,2018,22:05:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",998245.6875,190151.4375,40.688595691,-73.94953529,"POINT (-73.94953528999997 40.688595691000046)",11216
"112",173616163,"January",13,2018,00:50:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1009058.5,253333.140625,40.861989054,-73.91031283,"POINT (-73.91031282999995 40.86198905400005)",10468
