"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"48",154837221,"July",13,2016,21:20:00,"BRONX",46,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1012177.625,250689.921875,40.854724898,-73.899047474,"POINT (-73.89904747399999 40.85472489800003)",10457
"49",158455854,"November",13,2016,19:56:00,"MANHATTAN",25,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1001755.9375,233152.75,40.8066172090001,-73.9367659819999,"POINT (-73.93676598199994 40.80661720900008)",10035
"50",159696813,"December",27,2016,00:15:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1003291.9375,180090.09375,40.6609701520001,-73.931367769,"POINT (-73.93136776899996 40.66097015200006)",11203
"51",153662891,"June",3,2016,13:11:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1007627.5,183444.609375,40.6701671660001,-73.915729292,"POINT (-73.91572929199998 40.670167166000056)",11233
"52",153710635,"June",4,2016,03:35:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1005065,246324,40.842761366,-73.924772035,"POINT (-73.92477203499999 40.84276136600005)",10452
"53",153511449,"May",29,2016,22:40:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1042850.9375,187479.625,40.6810792680001,-73.788719692,"POINT (-73.78871969199997 40.681079268000076)",11434
"54",156822747,"September",18,2016,17:28:00,"STATEN ISLAND",120,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",960810.125,165311.703125,40.6203960930001,-74.084435438,"POINT (-74.08443543799996 40.62039609300007)",10304
"55",157055738,"September",26,2016,15:30:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1047439.4375,156662.75,40.596462241,-73.772464836,"POINT (-73.77246483599998 40.59646224100004)",11691
"56",157311946,"October",5,2016,00:07:00,"BROOKLYN",81,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","F","WHITE HISPANIC",1001586.375,189839.03125,40.6877322940001,-73.937490125,"POINT (-73.93749012499995 40.68773229400006)",11221
"57",155433812,"August",3,2016,02:05:00,"BRONX",45,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",1025532.9375,244194.375,40.8368442070001,-73.850810183,"POINT (-73.85081018299996 40.83684420700007)",10462
"58",154350739,"June",25,2016,19:10:00,"QUEENS",113,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1040863.9375,190352.5,40.688977564,-73.7958595219999,"POINT (-73.79585952199994 40.68897756400003)",11435
"59",159248462,"December",10,2016,11:20:00,"STATEN ISLAND",121,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",946498.5,166992.234375,40.6249593700001,-74.135997421,"POINT (-74.13599742099996 40.624959370000056)",10302
"60",157457581,"October",8,2016,02:30:00,"BROOKLYN",72,0,NA,FALSE,"<18","M","WHITE HISPANIC","18-24","M","BLACK",983442.25,178156.421875,40.655683083,-74.00291262,"POINT (-74.00291261999996 40.65568308300004)",11209
"61",150705404,"February",25,2016,19:00:00,"MANHATTAN",28,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","BLACK",998953.5,233790.640625,40.8083731510001,-73.9468876299999,"POINT (-73.94688762999994 40.80837315100007)",10027
"62",153273025,"May",20,2016,22:00:00,"BROOKLYN",71,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1002419.1875,180820.578125,40.662977004,-73.934511491,"POINT (-73.93451149099997 40.66297700400003)",11203
"63",159826967,"December",31,2016,04:15:00,"QUEENS",108,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003557.25,210468.390625,40.7443508580001,-73.930324404,"POINT (-73.93032440399998 40.74435085800008)",11104
"64",153415650,"May",26,2016,02:48:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"25-44","M","ASIAN / PACIFIC ISLANDER",1019871.625,241008.84375,40.8281254980001,-73.8712863279999,"POINT (-73.87128632799994 40.82812549800008)",10472
"65",149455197,"January",16,2016,19:30:00,"BRONX",47,0,"BEAUTY/NAIL SALON",FALSE,"25-44","M","BLACK","25-44","M","WHITE",1027266.375,259254.34375,40.878170981,-73.84444913,"POINT (-73.84444912999999 40.878170981000046)",10469
"66",154144626,"June",18,2016,03:27:00,"BRONX",41,0,NA,TRUE,NA,NA,NA,"<18","M","BLACK",1013350.5,239897.96875,40.8251003560001,-73.8948545439999,"POINT (-73.89485454399994 40.825100356000064)",10459
"67",159826968,"December",31,2016,11:35:00,"BROOKLYN",60,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",990784,149362,40.576645978,-73.9764803959999,"POINT (-73.97648039599994 40.57664597800005)",11224
"68",149231826,"January",10,2016,03:32:00,"BROOKLYN",81,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1003491.4375,188217.125,40.683276597,-73.930625505,"POINT (-73.93062550499997 40.68327659700003)",11233
"69",157721053,"September",29,2016,20:49:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","F","BLACK","18-24","M","WHITE HISPANIC",998869.4375,230617.640625,40.799664277,-73.9471981999999,"POINT (-73.94719819999995 40.79966427700003)",10029
"70",152012485,"April",11,2016,04:56:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1033861,192835,40.695833464,-73.8210927769999,"POINT (-73.82109277699993 40.69583346400003)",11418
"71",152396024,"April",22,2016,02:17:00,"BROOKLYN",71,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",995671.1875,183338.578125,40.66989963,-73.958830059,"POINT (-73.95883005899998 40.66989963000003)",11225
"72",154177371,"June",21,2016,02:35:00,"MANHATTAN",9,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",989421,202605.328125,40.7227882450001,-73.981346103,"POINT (-73.98134610299996 40.72278824500006)",10009
"73",154358256,"June",26,2016,04:00:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1008817,250725,40.854831167,-73.911195468,"POINT (-73.91119546799996 40.85483116700004)",10453
"74",158263711,"November",5,2016,23:35:00,"MANHATTAN",23,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1000700.4375,227655.015625,40.791529456,-73.940592157,"POINT (-73.94059215699997 40.791529456000035)",10029
"75",153575115,"June",1,2016,01:29:00,"BROOKLYN",94,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK",1000776.5,200903.671875,40.718103684,-73.940383212,"POINT (-73.94038321199997 40.71810368400003)",11211
"76",157151995,"September",29,2016,15:02:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1041860.25,190316.5,40.688872324,-73.792267281,"POINT (-73.79226728099997 40.688872324000045)",11433
"77",154049394,"June",15,2016,13:39:00,"BRONX",45,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK HISPANIC",1032564.625,241093.1875,40.8282966860001,-73.8254209579999,"POINT (-73.82542095799994 40.828296686000044)",10465
"78",159789421,"December",30,2016,00:40:00,"BRONX",44,0,"GROCERY/BODEGA",TRUE,NA,NA,NA,"25-44","M","BLACK",1009122.0625,244346.21875,40.83732244,-73.910116374,"POINT (-73.91011637399998 40.837322440000044)",10456
"79",150705405,"February",25,2016,16:48:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1010104.875,247484.96875,40.845934566,-73.9065524919999,"POINT (-73.90655249199995 40.84593456600005)",10457
"80",165349195,"October",18,2016,18:28:00,"BRONX",43,0,NA,TRUE,"25-44","M","WHITE","65+","M","BLACK",1024552.6875,237792.375,40.8192770950001,-73.854391132,"POINT (-73.85439113199999 40.819277095000075)",10473
"81",155808330,"August",16,2016,00:31:00,"BROOKLYN",78,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",991095,186777,40.679342046,-73.975322922,"POINT (-73.97532292199998 40.679342046000045)",11217
"82",153210392,"May",18,2016,23:51:00,"BROOKLYN",67,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1006465.0625,178143.515625,40.6556198320001,-73.9199371569999,"POINT (-73.91993715699994 40.65561983200007)",11212
"83",153451720,"May",26,2016,22:30:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1011372.6875,258416.4375,40.8759343400001,-73.901925924,"POINT (-73.90192592399995 40.87593434000007)",10463
"84",153511461,"May",29,2016,21:00:00,"QUEENS",103,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1039125,192380,40.6945535240001,-73.80211335,"POINT (-73.80211334999996 40.69455352400008)",11435
"85",149685161,"January",23,2016,15:00:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1023047,263277,40.889231459,-73.859683563,"POINT (-73.85968356299998 40.88923145900003)",10466
"86",151098844,"March",10,2016,15:40:00,"BROOKLYN",71,0,NA,FALSE,"18-24","M","BLACK","<18","F","BLACK",995732,182977,40.6689071000001,-73.958611456,"POINT (-73.95861145599997 40.66890710000007)",11225
"87",158659859,"November",19,2016,00:40:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1012440.4375,237118.421875,40.8174742400001,-73.898154486,"POINT (-73.89815448599995 40.81747424000008)",10455
"88",157228606,"October",2,2016,16:05:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1017624.1875,245990.171875,40.8418065720001,-73.87938242,"POINT (-73.87938241999996 40.84180657200005)",10460
"89",154144626,"June",18,2016,03:27:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1013350.5,239897.96875,40.8251003560001,-73.8948545439999,"POINT (-73.89485454399994 40.825100356000064)",10459
"90",150772443,"February",28,2016,20:00:00,"BRONX",46,0,NA,FALSE,"<18","M","BLACK","25-44","M","WHITE HISPANIC",1011827.4375,252545.390625,40.859818703,-73.900305711,"POINT (-73.90030571099999 40.85981870300003)",10468
"91",155995758,"August",20,2016,23:44:00,"MANHATTAN",32,0,NA,TRUE,"25-44","M","BLACK","45-64","F","BLACK",1001765,237948,40.8197788140001,-73.936720733,"POINT (-73.93672073299996 40.81977881400008)",10030
"92",151081175,"March",10,2016,04:26:00,"QUEENS",113,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1049389.75,187641.5,40.6814778730001,-73.765142985,"POINT (-73.76514298499995 40.68147787300006)",11434
"93",158064291,"October",30,2016,06:04:00,"MANHATTAN",7,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",988934.875,201281.46875,40.719154841,-73.9831008099999,"POINT (-73.98310080999994 40.719154841000034)",10002
"94",149216138,"January",9,2016,22:35:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1047726.125,187712.625,40.68168518,-73.771140413,"POINT (-73.77114041299996 40.681685180000045)",11434
"95",157629233,"October",15,2016,04:24:00,"BROOKLYN",71,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1001312.75,180053.65625,40.6608741750001,-73.9385015299999,"POINT (-73.93850152999994 40.66087417500007)",11203
"96",155775753,"August",13,2016,02:28:00,"QUEENS",102,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1028185,192614.78125,40.6952590140001,-73.841563126,"POINT (-73.84156312599998 40.695259014000044)",11418
"97",154161410,"June",20,2016,07:00:00,"QUEENS",103,0,NA,FALSE,"65+","M","BLACK HISPANIC","25-44","M","WHITE",1043417.875,198739.359375,40.711980764,-73.786576737,"POINT (-73.78657673699996 40.71198076400003)",11432
"98",155429709,"August",2,2016,17:40:00,"BRONX",48,0,"BEAUTY/NAIL SALON",TRUE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1015865.125,246178.078125,40.842328793,-73.8857390269999,"POINT (-73.88573902699994 40.842328793000036)",10460
"99",155405171,"August",2,2016,01:08:00,"BROOKLYN",81,0,NA,TRUE,NA,NA,NA,"18-24","F","BLACK",1005121.8125,188737.0625,40.6847000130001,-73.924745501,"POINT (-73.92474550099996 40.684700013000054)",11233
"100",154254813,"June",23,2016,03:20:00,"QUEENS",113,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1046125.3125,185873.390625,40.676648249,-73.776928949,"POINT (-73.77692894899997 40.67664824900004)",11434
"101",154138079,"June",19,2016,00:20:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1007972.0625,244066.734375,40.8365585000001,-73.914273341,"POINT (-73.91427334099996 40.83655850000008)",10456
"102",155609034,"August",9,2016,03:28:00,"MANHATTAN",7,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",987785.375,201740.734375,40.720415948,-73.9872473779999,"POINT (-73.98724737799995 40.72041594800004)",10002
"103",157022333,"September",24,2016,20:30:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1003209,248934,40.8499292270001,-73.931472594,"POINT (-73.93147259399996 40.849929227000075)",10033
"104",151527036,"March",24,2016,18:11:00,"STATEN ISLAND",121,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"45-64","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",938890.5,170111.75,40.633486082,-74.163425382,"POINT (-74.16342538199996 40.63348608200005)",10303
"105",153710640,"June",5,2016,14:40:00,"BROOKLYN",60,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",988922.125,149421.171875,40.5768095700001,-73.983182718,"POINT (-73.98318271799997 40.57680957000009)",11224
"106",157228604,"September",30,2016,20:24:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",999105.3125,192881.109375,40.6960866090001,-73.9464296049999,"POINT (-73.94642960499993 40.696086609000076)",11206
"107",158843091,"November",27,2016,23:10:00,"MANHATTAN",14,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",985285.5625,212846.34375,40.750898756,-73.996263888,"POINT (-73.99626388799999 40.750898756000026)",10001
"108",156431363,"September",4,2016,04:40:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005424.0625,190694.765625,40.6900727400001,-73.9236495489999,"POINT (-73.92364954899995 40.69007274000006)",11221
"109",158597485,"November",18,2016,01:10:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1050945.375,184945.375,40.6740660610001,-73.759560957,"POINT (-73.75956095699996 40.674066061000076)",11413
"110",151527035,"March",24,2016,17:07:00,"BROOKLYN",75,0,"STORE UNCLASSIFIED",TRUE,NA,NA,NA,"25-44","M","BLACK",1015209.8125,184968.140625,40.674325647,-73.8883892969999,"POINT (-73.88838929699995 40.674325647000046)",11207
"111",156723883,"September",14,2016,20:00:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1000531.3125,229408.125,40.79634158,-73.9411986869999,"POINT (-73.94119868699994 40.796341580000046)",10029
"112",153511450,"May",29,2016,21:31:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1001746.9375,228590.171875,40.794094197,-73.936810381,"POINT (-73.93681038099999 40.79409419700005)",10035
"113",153511457,"May",28,2016,22:25:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1012345,263323,40.8893982760001,-73.8983894689999,"POINT (-73.89838946899994 40.889398276000065)",10463
