"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
144809939,"July",25,2015,00:23:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003609.8125,243521.265625,40.8350719860001,-73.93003945,"POINT (-73.93003944999998 40.83507198600006)",10452
144641952,"July",20,2015,00:22:00,"BROOKLYN",63,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1001924,166875,40.6247003990001,-73.9363329019999,"POINT (-73.93633290199995 40.62470039900006)",11210
142978753,"May",17,2015,04:05:00,"QUEENS",107,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1034388,197701,40.7091864970001,-73.819156071,"POINT (-73.81915607099995 40.709186497000076)",11415
142902648,"May",14,2015,14:23:00,"BRONX",46,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",1009429.6875,250363.484375,40.8538371880001,-73.908982055,"POINT (-73.90898205499997 40.85383718800006)",10453
140826839,"February",4,2015,00:51:00,"QUEENS",100,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1029376.4375,150100.171875,40.5785596750001,-73.8375508949999,"POINT (-73.83755089499994 40.578559675000065)",11694
146462813,"September",26,2015,21:25:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1025622.25,237608.84375,40.818768409,-73.850528028,"POINT (-73.85052802799999 40.818768409000036)",10473
144764392,"July",23,2015,22:44:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",998235.125,173191.25,40.6420437580001,-73.949608556,"POINT (-73.94960855599999 40.64204375800006)",11226
145559871,"August",23,2015,20:18:00,"QUEENS",101,2,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","F","BLACK",1044591,156200.859375,40.595214298,-73.7827257559999,"POINT (-73.78272575599993 40.59521429800003)",11691
145377564,"August",16,2015,15:07:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008123,244271,40.8371187430001,-73.913727148,"POINT (-73.91372714799996 40.837118743000076)",10456
142091383,"April",12,2015,18:09:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1007008.6875,171128.734375,40.636364396,-73.9180015699999,"POINT (-73.91800156999994 40.63636439600003)",11236
140782575,"February",1,2015,06:33:00,"BROOKLYN",75,0,NA,FALSE,"45-64","M","BLACK","25-44","M","BLACK",1017979.4375,183493.8125,40.6702688310001,-73.878412007,"POINT (-73.87841200699995 40.670268831000044)",11208
140452042,"January",6,2015,18:23:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1019224.6875,214100.453125,40.754271863,-73.873764082,"POINT (-73.87376408199998 40.75427186300004)",11372
143113357,"May",22,2015,03:47:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",996696,190463,40.6894531730001,-73.955122632,"POINT (-73.95512263199998 40.68945317300006)",11205
142889363,"May",13,2015,09:42:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1006995.3125,185257.578125,40.6751450030001,-73.918002109,"POINT (-73.91800210899999 40.67514500300007)",11233
148922655,"December",29,2015,21:00:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1007652.125,244799.9375,40.8385717840001,-73.91542699,"POINT (-73.91542698999996 40.83857178400007)",10452
145924870,"September",4,2015,21:35:00,"BRONX",49,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1025747,256056,40.869399796,-73.849963169,"POINT (-73.84996316899998 40.86939979600004)",10469
141799308,"April",1,2015,01:19:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1017119.4375,183909.34375,40.6714126050001,-73.8815101449999,"POINT (-73.88151014499994 40.67141260500006)",11208
142451735,"April",27,2015,01:00:00,"BROOKLYN",90,0,NA,TRUE,"<18","M","BLACK","25-44","M","BLACK",994180,197484,40.708727362,-73.9641846809999,"POINT (-73.96418468099995 40.708727362000054)",11211
144165948,"July",2,2015,03:25:00,"MANHATTAN",28,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",997040.5625,232433.765625,40.8046518790001,-73.9538003659999,"POINT (-73.95380036599994 40.80465187900006)",10026
143682687,"June",14,2015,04:32:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1022021.8125,185407.390625,40.675504845,-73.863829166,"POINT (-73.86382916599997 40.675504845000034)",11208
146282284,"September",19,2015,18:50:00,"MANHATTAN",25,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1000741.1875,230832.890625,40.8002517850001,-73.940437189,"POINT (-73.94043718899997 40.800251785000064)",10037
140847882,"February",5,2015,01:45:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1021360,190693,40.690015423,-73.866185974,"POINT (-73.86618597399996 40.690015423000034)",11421
143656408,"June",12,2015,13:58:00,"BROOKLYN",63,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1005841,168714,40.629739386,-73.922216487,"POINT (-73.92221648699996 40.62973938600004)",11234
141680032,"March",26,2015,13:59:00,"BROOKLYN",75,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1017226,185362,40.6753994210001,-73.881118891,"POINT (-73.88111889099997 40.675399421000066)",11208
141562036,"March",22,2015,16:39:00,"QUEENS",100,0,NA,FALSE,"<18","M","BLACK","<18","M","BLACK",1040864,155333,40.592856795,-73.796153148,"POINT (-73.79615314799997 40.592856795000046)",11692
146462285,"September",25,2015,21:15:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009695.25,243534.765625,40.8350936040001,-73.908048013,"POINT (-73.90804801299998 40.835093604000065)",10456
147981218,"November",20,2015,20:25:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1001997,192085.640625,40.693897905,-73.936003581,"POINT (-73.93600358099997 40.69389790500003)",11206
142091373,"April",8,2015,21:01:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1010011.125,251248.171875,40.8562637140001,-73.90687688,"POINT (-73.90687687999997 40.85626371400008)",10453
145778391,"August",31,2015,15:02:00,"BROOKLYN",73,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",1011756.3125,180241.59375,40.661363738,-73.9008586639999,"POINT (-73.90085866399994 40.661363738000034)",11212
143977249,"June",25,2015,02:28:00,"BRONX",43,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1022179.3125,245536.140625,40.840542,-73.8629221469999,"POINT (-73.86292214699995 40.84054200000003)",10462
143214816,"May",26,2015,23:17:00,"BROOKLYN",62,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",988312,156892.796875,40.5973179960001,-73.9853745569999,"POINT (-73.98537455699994 40.59731799600007)",11223
144425167,"July",10,2015,23:20:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",989391.6875,155077.828125,40.592335711,-73.981488084,"POINT (-73.98148808399998 40.59233571100003)",11223
146477560,"September",26,2015,05:43:00,"MANHATTAN",5,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","WHITE HISPANIC","18-24","M","ASIAN / PACIFIC ISLANDER",985236.5625,197939.515625,40.70998316,-73.996442922,"POINT (-73.99644292199997 40.709983160000036)",10038
147336443,"October",28,2015,20:07:00,"MANHATTAN",28,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",996791.75,230879.25,40.8003855160001,-73.954702012,"POINT (-73.95470201199998 40.80038551600006)",10026
146756647,"October",8,2015,01:30:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1017495,261044.46875,40.883126528,-73.879774648,"POINT (-73.87977464799997 40.88312652800005)",10467
148326836,"December",5,2015,04:18:00,"BROOKLYN",63,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1006631.8125,172167.53125,40.6392166320001,-73.919356009,"POINT (-73.91935600899996 40.63921663200006)",11234
141114173,"February",24,2015,10:00:00,"BROOKLYN",60,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","18-24","F","BLACK",987640.75,148923.171875,40.5754432410001,-73.9877956619999,"POINT (-73.98779566199994 40.57544324100007)",11224
145938766,"September",7,2015,04:25:00,"BROOKLYN",71,0,NA,FALSE,"18-24","M","BLACK","45-64","M","WHITE",996122,181017,40.6635268210001,-73.9572090469999,"POINT (-73.95720904699994 40.66352682100006)",11226
148726133,"December",21,2015,14:35:00,"MANHATTAN",25,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",1002134,229289,40.7960115170001,-73.935410624,"POINT (-73.93541062399999 40.79601151700007)",10029
144198046,"July",2,2015,22:25:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1006760.125,182354.859375,40.6671782930001,-73.9188596779999,"POINT (-73.91885967799993 40.66717829300006)",11212
141707494,"March",27,2015,13:25:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",961485,171412,40.6371418780001,-74.082025014,"POINT (-74.08202501399995 40.63714187800008)",10301
142091387,"April",12,2015,22:30:00,"STATEN ISLAND",120,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","<18","F","BLACK",951319.375,171305.796875,40.636818411,-74.118651775,"POINT (-74.11865177499999 40.636818411000036)",10310
141913427,"April",5,2015,22:03:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1016653,182077,40.666384953,-73.883200414,"POINT (-73.88320041399999 40.66638495300003)",11207
142096493,"April",13,2015,16:05:00,"BROOKLYN",88,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",989725,190167,40.688647777,-73.9802594779999,"POINT (-73.98025947799994 40.68864777700003)",11201
146659433,"October",4,2015,20:59:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003004.75,191419.890625,40.692068497,-73.932371366,"POINT (-73.93237136599998 40.69206849700004)",11221
140847027,"February",5,2015,03:30:00,"QUEENS",106,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE",1032381.125,183290.84375,40.669645147,-73.826497703,"POINT (-73.82649770299997 40.66964514700004)",11420
141423000,"March",16,2015,18:36:00,"MANHATTAN",32,0,NA,FALSE,"18-24","M","BLACK","65+","F","BLACK",1001262,237041,40.8172903380001,-73.9385403429999,"POINT (-73.93854034299994 40.81729033800008)",10030
147216811,"October",23,2015,15:51:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","F","BLACK","25-44","M","BLACK",1002576.75,221583.453125,40.774860941,-73.9338325849999,"POINT (-73.93383258499995 40.77486094100004)",11102
144990020,"August",1,2015,01:45:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",995125.6875,178185.546875,40.655756384,-73.9608048009999,"POINT (-73.96080480099994 40.65575638400003)",11226
142784673,"May",9,2015,00:43:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1020948.5,237937.8125,40.819691988,-73.86741195,"POINT (-73.86741194999998 40.819691988000045)",10473
143677648,"June",12,2015,17:50:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1009944.5625,244103.40625,40.8366536350001,-73.907144875,"POINT (-73.90714487499997 40.83665363500007)",10470
148535091,"December",14,2015,05:20:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1003372,248278,40.84812835,-73.930885288,"POINT (-73.93088528799996 40.848128350000025)",10040
145001701,"August",2,2015,02:20:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"45-64","M","WHITE HISPANIC",991348.1875,192045.265625,40.6938020310001,-73.9744045469999,"POINT (-73.97440454699995 40.693802031000075)",11205
147275863,"October",26,2015,12:50:00,"BRONX",40,0,"MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK","25-44","F","BLACK",1007251.8125,239375.421875,40.8236841,-73.9168923029999,"POINT (-73.91689230299994 40.82368410000004)",10451
148865203,"December",24,2015,22:55:00,"BRONX",46,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1010778.25,251898.328125,40.858045926,-73.904101208,"POINT (-73.90410120799999 40.858045926000045)",10453
148542344,"December",14,2015,04:15:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",962821.875,174282.09375,40.6450230030001,-74.0772172979999,"POINT (-74.07721729799994 40.64502300300006)",10301
143308632,"May",30,2015,04:10:00,"QUEENS",102,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1026170,190028,40.6881686790001,-73.848845697,"POINT (-73.84884569699994 40.68816867900006)",11208
144323115,"July",8,2015,00:09:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",1009741.375,238332.328125,40.8208142710001,-73.907901094,"POINT (-73.90790109399995 40.820814271000074)",10456
144887596,"July",29,2015,11:30:00,"BRONX",44,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1005084.125,243090.578125,40.833886519,-73.9247129569999,"POINT (-73.92471295699994 40.83388651900003)",10452
143908167,"June",23,2015,00:10:00,"QUEENS",107,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1037844,199123,40.713069282,-73.8066791639999,"POINT (-73.80667916399995 40.71306928200005)",11432
148398292,"December",8,2015,19:01:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1018876.5,241924.078125,40.8306415100001,-73.874877382,"POINT (-73.87487738199997 40.83064151000008)",10472
147717456,"November",11,2015,21:44:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","BLACK","25-44","M","BLACK",994067.5,195940.046875,40.7044897000001,-73.964592711,"POINT (-73.96459271099997 40.70448970000007)",11249
144764391,"July",23,2015,21:07:00,"MANHATTAN",34,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1003906.9375,251101.71875,40.855877444,-73.928943488,"POINT (-73.92894348799996 40.85587744400004)",10040
145565704,"August",21,2015,17:07:00,"MANHATTAN",1,0,"COMMERCIAL BLDG",TRUE,"65+","M","WHITE","45-64","M","BLACK",982761.5,204594.59375,40.7282496820001,-74.005371928,"POINT (-74.00537192799999 40.72824968200007)",10014
142472725,"April",27,2015,20:27:00,"BROOKLYN",70,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",997466.4375,171456.609375,40.637283719,-73.9523817799999,"POINT (-73.95238177999994 40.63728371900004)",11210
148459677,"December",10,2015,18:14:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","25-44","F","BLACK",1006708,178861.5,40.657589928,-73.919059207,"POINT (-73.91905920699998 40.65758992800005)",11212
140501475,"January",11,2015,01:43:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1022298.25,186863.328125,40.6794998760001,-73.862824355,"POINT (-73.86282435499999 40.67949987600008)",11416
142858797,"May",12,2015,14:29:00,"BROOKLYN",79,0,"GROCERY/BODEGA",FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","18-24","F","BLACK HISPANIC",999960.625,189865.515625,40.6878080230001,-73.943352174,"POINT (-73.94335217399998 40.68780802300006)",11221
140628575,"January",20,2015,22:15:00,"STATEN ISLAND",122,0,NA,TRUE,"18-24","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",965092.3125,155703.234375,40.5940331090001,-74.068983096,"POINT (-74.06898309599995 40.594033109000065)",10305
148459930,"December",10,2015,19:50:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014923,245447.015625,40.8403255640001,-73.889147367,"POINT (-73.88914736699996 40.84032556400007)",10460
147610781,"November",8,2015,04:10:00,"BROOKLYN",90,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","F","BLACK HISPANIC",995845.8125,197702.09375,40.709323952,-73.958175846,"POINT (-73.95817584599996 40.709323952000034)",11211
148327482,"December",5,2015,22:26:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1044388.875,157138.15625,40.5977883560001,-73.78344522,"POINT (-73.78344521999998 40.59778835600008)",11691
145596038,"August",24,2015,00:50:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",999672.875,195713.421875,40.7038596740001,-73.9443763519999,"POINT (-73.94437635199995 40.70385967400006)",11206
143158082,"May",23,2015,06:30:00,"MANHATTAN",34,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1006600.625,254284.796875,40.8646076260001,-73.919195454,"POINT (-73.91919545399998 40.864607626000065)",10034
148620809,"December",16,2015,19:38:00,"MANHATTAN",28,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",997834.9375,230900.046875,40.8004410560001,-73.95093409,"POINT (-73.95093408999998 40.80044105600007)",10026
145192981,"August",7,2015,18:29:00,"BROOKLYN",63,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","BLACK",1006293.6875,171273.046875,40.636762311,-73.920577252,"POINT (-73.92057725199999 40.63676231100004)",11234
144323851,"July",8,2015,03:47:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","F","BLACK",1010860.8125,243329.875,40.8345278030001,-73.903836746,"POINT (-73.90383674599997 40.83452780300007)",10456
142247303,"April",18,2015,21:15:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1026381.75,237308.859375,40.8179414480001,-73.847785926,"POINT (-73.84778592599997 40.817941448000056)",10473
141707495,"March",28,2015,04:07:00,"BROOKLYN",90,0,NA,FALSE,"UNKNOWN","U","UNKNOWN","18-24","M","BLACK HISPANIC",1000296.0625,196483.53125,40.7059723350001,-73.942126892,"POINT (-73.94212689199998 40.70597233500007)",11206
143871850,"June",21,2015,00:58:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1014496,185298,40.6752335030001,-73.890961155,"POINT (-73.89096115499996 40.67523350300007)",11207
145627018,"August",25,2015,11:05:00,"BRONX",50,0,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1011815.9375,263293.78125,40.889319748,-73.900303062,"POINT (-73.90030306199998 40.88931974800005)",10463
144448393,"July",13,2015,00:21:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK HISPANIC",1018624.25,241852.53125,40.8304461190001,-73.875789261,"POINT (-73.87578926099997 40.830446119000044)",10472
143008673,"May",18,2015,21:08:00,"BRONX",48,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1016057.875,247615.328125,40.8462729280001,-73.88503558,"POINT (-73.88503557999996 40.846272928000076)",10460
146103133,"September",12,2015,05:33:00,"BROOKLYN",61,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK",990057.625,155328.453125,40.5930232150001,-73.9790900689999,"POINT (-73.97909006899994 40.59302321500007)",11223
147023025,"October",17,2015,03:24:00,"MANHATTAN",26,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",995614.125,236717.125,40.8164104620001,-73.9589455829999,"POINT (-73.95894558299995 40.81641046200008)",10027
140883286,"February",8,2015,04:47:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1011660.875,248621.546875,40.8490494440001,-73.900923899,"POINT (-73.90092389899998 40.84904944400006)",10457
145192985,"August",10,2015,00:02:00,"QUEENS",105,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1057433.875,184699.53125,40.6733400170001,-73.736172363,"POINT (-73.73617236299998 40.673340017000044)",11422
140628572,"January",20,2015,21:17:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1022873.3125,239095.640625,40.822861689,-73.8604510649999,"POINT (-73.86045106499995 40.822861689000035)",10473
142472725,"April",27,2015,20:27:00,"BROOKLYN",70,0,NA,FALSE,"25-44","M","BLACK","25-44","F","BLACK",997466.4375,171456.609375,40.637283719,-73.9523817799999,"POINT (-73.95238177999994 40.63728371900004)",11210
143308630,"May",30,2015,09:55:00,"BROOKLYN",73,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1007436.875,186036.9375,40.677283023,-73.9164075479999,"POINT (-73.91640754799994 40.67728302300003)",11233
148087888,"November",25,2015,20:18:00,"BRONX",44,0,NA,FALSE,"<18","M","WHITE HISPANIC","<18","M","BLACK",1007814,241775,40.830268775,-73.914852606,"POINT (-73.91485260599995 40.830268775000036)",10456
142528605,"April",29,2015,20:26:00,"BRONX",47,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1021397,261549,40.884495746,-73.865660727,"POINT (-73.86566072699998 40.884495746000034)",10467
144595943,"July",17,2015,14:40:00,"BROOKLYN",75,2,NA,FALSE,"<18","M","BLACK HISPANIC","<18","M","BLACK HISPANIC",1019847.25,184424.015625,40.6728147150001,-73.871673928,"POINT (-73.87167392799995 40.67281471500007)",11208
140501472,"January",10,2015,01:15:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1012528.8125,252222.953125,40.8589314910001,-73.8977715199999,"POINT (-73.89777151999994 40.858931491000085)",10458
140607122,"January",19,2015,09:10:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1001766.5625,177339.65625,40.6534239540001,-73.9368728869999,"POINT (-73.93687288699994 40.65342395400006)",11203
145842360,"September",2,2015,21:51:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1057634.75,177815.703125,40.6544438540001,-73.735523136,"POINT (-73.73552313599998 40.65444385400008)",11422
