"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
81215828,"October",16,2011,01:20:00,"MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1001768.6875,234797.40625,40.8111313090001,-73.936715635,"POINT (-73.93671563499998 40.811131309000075)",10037
80447523,"August",25,2011,02:32:00,"BROOKLYN",70,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",995904.0625,177892.84375,40.6549519880001,-73.957999996,"POINT (-73.95799999599996 40.65495198800005)",11226
77905144,"March",26,2011,02:06:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",984298.75,149170.59375,40.576123013,-73.9998259499999,"POINT (-73.99982594999994 40.57612301300003)",11224
93164816,"October",19,2013,01:30:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1049611,156432,40.595813132,-73.7646476039999,"POINT (-73.76464760399995 40.595813132000046)",11691
89514645,"March",6,2013,04:08:00,"QUEENS",106,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1024828.0625,178336.046875,40.656083182,-73.85375485,"POINT (-73.85375484999997 40.65608318200003)",NA
80576261,"September",3,2011,02:26:00,"MANHATTAN",30,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",996328.625,238263.375,40.8206535350001,-73.956361482,"POINT (-73.95636148199998 40.820653535000076)",10031
81785568,"November",19,2011,18:00:00,"BRONX",52,0,"MULTI DWELL - APT BUILD",FALSE,"<18","F","BLACK","<18","M","BLACK",1018273.75,259804.296875,40.879719677,-73.87696469,"POINT (-73.87696468999997 40.879719677000026)",10467
90133875,"April",15,2013,17:00:00,"BROOKLYN",73,0,"BEAUTY/NAIL SALON",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1010184.0625,182784.96875,40.6683494800001,-73.906515838,"POINT (-73.90651583799996 40.668349480000074)",11212
90576799,"May",10,2013,22:40:00,"BRONX",46,0,"GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK",1010180.25,252315.09375,40.859191599,-73.9062613789999,"POINT (-73.90626137899994 40.85919159900004)",10453
91399595,"June",30,2013,00:51:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1004297,174456.484375,40.6455049080001,-73.927761926,"POINT (-73.92776192599996 40.64550490800008)",11203
74118537,"August",11,2010,01:32:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1003021.6875,216517.796875,40.7609560970001,-73.9322402829999,"POINT (-73.93224028299994 40.760956097000076)",11106
91303515,"June",24,2013,23:12:00,"QUEENS",104,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1013701,195936,40.7044350300001,-73.8937807139999,"POINT (-73.89378071399994 40.70443503000007)",11385
79898821,"July",20,2011,20:18:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1015828.8125,179159.546875,40.6583801720001,-73.886184971,"POINT (-73.88618497099998 40.65838017200008)",11207
72522656,"May",3,2010,19:53:00,"BRONX",46,0,NA,FALSE,"25-44","M","UNKNOWN","18-24","M","BLACK",1012809.9375,251689.84375,40.857467361,-73.896757505,"POINT (-73.89675750499998 40.85746736100003)",10458
78579251,"May",5,2011,18:33:00,"BROOKLYN",79,0,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1001215.3125,193880.875,40.6988269400001,-73.93881792,"POINT (-73.93881791999996 40.69882694000006)",11206
85768006,"July",16,2012,20:15:00,"BROOKLYN",67,0,NA,FALSE,"25-44","F","BLACK","25-44","M","BLACK",998235.125,173191.25,40.6420437580001,-73.949608556,"POINT (-73.94960855599999 40.64204375800006)",11226
85683122,"July",10,2012,23:15:00,"BRONX",41,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1012028.9375,236384.140625,40.8154601480001,-73.899644198,"POINT (-73.89964419799998 40.81546014800006)",10455
74962970,"October",7,2010,13:45:00,"QUEENS",113,0,"PVT HOUSE",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1049392.375,183620.59375,40.6704414100001,-73.765172384,"POINT (-73.76517238399998 40.67044141000009)",11434
71523092,"February",28,2010,16:36:00,"MANHATTAN",25,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1001131,234700,40.810865198,-73.9390195079999,"POINT (-73.93901950799994 40.810865198000045)",10037
81206160,"October",15,2011,02:24:00,"BRONX",49,0,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",1021517.75,250606.03125,40.85446016,-73.8652848999999,"POINT (-73.86528489999996 40.85446016000003)",10462
