"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"926",199408422,"July",5,2019,23:12:00,"QUEENS",105,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1053875.75,181365.390625,40.6642172800001,-73.7490338269999,"POINT (-73.74903382699995 40.66421728000006)",11413
"927",204296334,"October",26,2019,04:20:00,"BROOKLYN",69,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1010971.1875,174786.859375,40.6463940940001,-73.9037101499999,"POINT (-73.90371014999994 40.64639409400007)",11236
"928",199134405,"June",30,2019,04:24:00,"MANHATTAN",10,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","F","BLACK",982756.375,210140,40.7434704560001,-74.005391651,"POINT (-74.00539165099997 40.743470456000075)",10011
"929",196145427,"April",17,2019,16:34:00,"MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",989577.5,198999.0625,40.7128898170001,-73.9807843529999,"POINT (-73.98078435299993 40.712889817000075)",10002
"930",200209683,"July",24,2019,23:20:00,"BROOKLYN",83,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1008131,189610,40.6870884190001,-73.91389241,"POINT (-73.91389240999996 40.68708841900008)",11207
"931",198255465,"June",8,2019,02:55:00,"BROOKLYN",79,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"45-64","F","BLACK",995826.3125,188145.421875,40.6830931320001,-73.958262605,"POINT (-73.95826260499996 40.68309313200007)",11238
"932",201483468,"August",22,2019,18:03:00,"BRONX",46,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK",1008224,250621.203125,40.8545479060001,-73.913339443,"POINT (-73.91333944299998 40.85454790600005)",10453
"933",202770951,"September",22,2019,20:30:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",999009.625,171975.734375,40.6387061710001,-73.946820443,"POINT (-73.94682044299998 40.63870617100008)",11226
"934",193462348,"February",11,2019,23:16:00,"BROOKLYN",75,0,"PVT HOUSE",FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","25-44","F","BLACK HISPANIC",1020078,185188.28125,40.6749115200001,-73.870838017,"POINT (-73.87083801699998 40.67491152000008)",11208
"935",196000891,"April",14,2019,18:35:00,"MANHATTAN",30,0,"GROCERY/BODEGA",TRUE,NA,NA,NA,"45-64","M","WHITE HISPANIC",997098.0625,237846.625,40.8195085890001,-73.953582309,"POINT (-73.95358230899996 40.819508589000066)",10031
"936",205748550,"November",27,2019,23:30:00,"BRONX",45,0,NA,FALSE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1032140.5,242004.421875,40.8308000690001,-73.826946987,"POINT (-73.82694698699999 40.83080006900008)",10465
"937",204039257,"October",22,2019,03:04:00,"QUEENS",102,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK",1022254.125,188528.578125,40.684070793,-73.8629740489999,"POINT (-73.86297404899994 40.684070793000046)",11416
"938",200994115,"August",11,2019,23:42:00,"BRONX",49,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"45-64","M","WHITE HISPANIC","<18","M","BLACK",1020964.5625,255752.984375,40.8685892980001,-73.8672563819999,"POINT (-73.86725638199994 40.868589298000074)",10467
"939",197200331,"May",14,2019,19:45:00,"MANHATTAN",34,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",1005201.8125,253699.21875,40.8630038220001,-73.924254521,"POINT (-73.92425452099997 40.86300382200005)",10034
"940",200408147,"July",29,2019,22:05:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1011949.0625,239414.578125,40.8237780920001,-73.899920256,"POINT (-73.89992025599997 40.82377809200006)",10456
"941",206843561,"December",25,2019,02:40:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996904.3125,173082.3125,40.6417467480001,-73.954404102,"POINT (-73.95440410199996 40.64174674800007)",11226
"942",197997726,"June",3,2019,23:05:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1013293.25,252852.390625,40.860656625,-73.8950052989999,"POINT (-73.89500529899993 40.86065662500005)",10458
"943",194525845,"March",10,2019,22:30:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",998314.25,192760.875,40.6957578860001,-73.9492826169999,"POINT (-73.94928261699994 40.69575788600008)",11206
"944",204480329,"November",5,2019,21:11:00,"BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE",988761.1875,194229.640625,40.6997993300001,-73.9837321099999,"POINT (-73.98373210999995 40.699799330000076)",NA
"945",197534776,"May",23,2019,01:35:00,"BRONX",40,2,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1007857.125,235590.125,40.813292931,-73.9147185309999,"POINT (-73.91471853099995 40.813292931000035)",10455
"946",200365034,"July",28,2019,14:35:00,"MANHATTAN",30,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",997408.4375,237516.1875,40.818601174,-73.9524615939999,"POINT (-73.95246159399994 40.81860117400004)",10031
"947",204480329,"November",5,2019,21:11:00,"BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",988761.1875,194229.640625,40.6997993300001,-73.9837321099999,"POINT (-73.98373210999995 40.699799330000076)",NA
"948",193939356,"February",22,2019,05:51:00,"QUEENS",109,0,NA,FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER",1030152.25,213940.921875,40.7537840170001,-73.834323395,"POINT (-73.83432339499996 40.753784017000044)",11355
"949",203517393,"October",9,2019,13:00:00,"QUEENS",105,0,NA,TRUE,NA,NA,NA,"18-24","M","ASIAN / PACIFIC ISLANDER",1066815.375,209653.046875,40.7417486090001,-73.7020461669999,"POINT (-73.70204616699993 40.74174860900007)",11040
"950",199174261,"July",1,2019,22:10:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC",1015351.25,247530.9375,40.8460438170001,-73.887589982,"POINT (-73.88758998199995 40.846043817000066)",10457
"951",193160952,"February",4,2019,11:41:00,"BROOKLYN",60,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",984147.3125,150277.703125,40.5791618100001,-74.000371106,"POINT (-74.00037110599999 40.57916181000007)",11224
"952",204340073,"October",28,2019,12:19:00,"BRONX",44,0,NA,FALSE,"25-44","M","UNKNOWN","18-24","M","BLACK",1008787.3125,243961.015625,40.836266106,-73.911327534,"POINT (-73.91132753399995 40.83626610600004)",10456
"953",202900139,"September",25,2019,19:15:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014030.5,174238.515625,40.6448792510001,-73.892688176,"POINT (-73.89268817599998 40.64487925100008)",11236
"954",198948497,"June",25,2019,02:55:00,"BRONX",42,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",1013492.125,243404.59375,40.8347245640001,-73.8943275359999,"POINT (-73.89432753599993 40.834724564000055)",10459
"955",196375777,"April",24,2019,01:44:00,"MANHATTAN",28,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",999028.8125,231930.578125,40.8032676660001,-73.946619671,"POINT (-73.94661967099995 40.80326766600007)",10026
"956",201852654,"August",31,2019,07:42:00,"BRONX",45,0,"GAS STATION",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1025184.5,246300.171875,40.8426256220001,-73.852056536,"POINT (-73.85205653599996 40.84262562200007)",10461
"957",198255459,"June",8,2019,05:05:00,"MANHATTAN",33,0,NA,TRUE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1001264.4375,244950.453125,40.8389995210001,-73.93851148,"POINT (-73.93851147999999 40.83899952100006)",10032
"958",193418293,"February",9,2019,19:00:00,"BRONX",49,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1021315.625,253600.78125,40.862680692,-73.865998987,"POINT (-73.86599898699995 40.862680692000026)",10467
"959",197662447,"May",26,2019,21:01:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE",1019236.8125,189214.34375,40.685965503,-73.8738496729999,"POINT (-73.87384967299994 40.685965503000034)",11208
"960",199744073,"July",14,2019,22:43:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009968.25,182502.453125,40.667574668,-73.9072948629999,"POINT (-73.90729486299995 40.66757466800004)",11212
"961",205748550,"November",27,2019,23:30:00,"BRONX",45,0,NA,FALSE,"18-24","M","BLACK","18-24","F","WHITE HISPANIC",1032140.5,242004.421875,40.8308000690001,-73.826946987,"POINT (-73.82694698699999 40.83080006900008)",10465
"962",203083804,"September",30,2019,13:49:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","BLACK",998869.4375,230617.640625,40.799664277,-73.9471981999999,"POINT (-73.94719819999995 40.79966427700003)",10029
